7536	1
6153	2
4837	3
9944	4
8972	5
6374	6
3550	7
5661	8
3376	9
1447	10
3217	11
597	12
2138	13
2342	14
5871	15
4113	16
9662	17
6715	18
9636	19
2878	20
7279	21
8813	22
4965	23
7203	24
5680	25
29	26
4587	27
1025	28
8874	29
6266	30
7951	31
8334	32
8973	33
8524	34
4022	35
237	36
4843	37
3772	38
6503	39
7270	40
3717	41
6027	42
9057	43
6595	44
3131	45
6292	46
8170	47
3520	48
2715	49
915	50
6793	51
1168	52
872	53
4675	54
3674	55
7655	56
6610	57
2132	58
4104	59
7444	60
5214	61
526	62
7633	63
6086	64
4308	65
1201	66
4493	67
8767	68
2148	69
8235	70
5073	71
9145	72
4913	73
8597	74
7123	75
5790	76
9923	77
537	78
36	79
5215	80
4702	81
6495	82
7853	83
1600	84
5947	85
4700	86
919	87
4813	88
1618	89
3629	90
1390	91
2422	92
4349	93
2987	94
6586	95
5431	96
5277	97
5632	98
3477	99
7301	100
5611	101
3075	102
8795	103
2152	104
6318	105
7870	106
3185	107
9102	108
3482	109
6445	110
6657	111
8995	112
8213	113
5772	114
7271	115
4790	116
8404	117
2006	118
7077	119
8203	120
4983	121
9651	122
9489	123
2572	124
5323	125
5037	126
6952	127
2781	128
1875	129
5719	130
7708	131
3836	132
9333	133
3751	134
5424	135
1565	136
9397	137
2306	138
5803	139
3490	140
4347	141
514	142
5248	143
6925	144
3859	145
464	146
2656	147
2999	148
1257	149
4671	150
3134	151
4346	152
3606	153
453	154
5936	155
5850	156
604	157
2839	158
4563	159
7903	160
3827	161
5968	162
6196	163
2805	164
2047	165
9645	166
1690	167
5961	168
3997	169
51	170
8975	171
4752	172
583	173
172	174
5340	175
1380	176
8092	177
6228	178
6617	179
8954	180
9709	181
881	182
7114	183
1178	184
4680	185
4367	186
4391	187
4066	188
3474	189
4074	190
4	191
8948	192
3946	193
8181	194
9244	195
3771	196
8299	197
4404	198
1150	199
455	200
3671	201
5199	202
3534	203
8728	204
182	205
1629	206
2812	207
9235	208
6224	209
5384	210
5401	211
4782	212
9369	213
8411	214
8925	215
7452	216
703	217
2356	218
9127	219
322	220
1126	221
7350	222
5573	223
4746	224
1095	225
2613	226
443	227
6416	228
5883	229
8613	230
5018	231
6381	232
2655	233
7041	234
3662	235
550	236
9297	237
7105	238
5814	239
1672	240
6	241
8799	242
9257	243
2158	244
5806	245
684	246
2125	247
655	248
8558	249
2286	250
4771	251
6031	252
9459	253
3708	254
6072	255
2226	256
2681	257
2554	258
8359	259
598	260
1704	261
3074	262
9104	263
4611	264
4517	265
5406	266
8110	267
4468	268
5021	269
8262	270
1545	271
8792	272
8952	273
2586	274
95	275
2289	276
8000	277
4883	278
3053	279
8940	280
3462	281
5034	282
9122	283
4863	284
6573	285
22	286
1815	287
5002	288
3388	289
6575	290
6310	291
1453	292
8041	293
417	294
7640	295
6964	296
8756	297
3293	298
9719	299
5024	300
6636	301
6043	302
6661	303
1705	304
6819	305
2021	306
955	307
6961	308
7337	309
4620	310
9947	311
3916	312
3627	313
6440	314
2140	315
2347	316
489	317
9009	318
8997	319
4694	320
1323	321
7287	322
2312	323
3405	324
6174	325
9154	326
2874	327
570	328
4003	329
9080	330
1719	331
6673	332
6183	333
8344	334
8206	335
1019	336
3524	337
7307	338
6405	339
3790	340
7749	341
8691	342
1490	343
3883	344
539	345
9569	346
292	347
1011	348
5275	349
513	350
5859	351
1910	352
5678	353
8907	354
6708	355
7222	356
9770	357
1979	358
3168	359
5887	360
4500	361
8955	362
2573	363
639	364
5470	365
9123	366
7658	367
6465	368
6048	369
6815	370
880	371
3051	372
9798	373
1139	374
3240	375
6584	376
3143	377
70	378
3974	379
2629	380
9335	381
1280	382
7137	383
2444	384
4255	385
6298	386
8059	387
8577	388
8073	389
8403	390
9467	391
1418	392
1053	393
8476	394
2133	395
3224	396
469	397
3551	398
7121	399
4120	400
9357	401
8672	402
913	403
3778	404
4890	405
3459	406
1724	407
9890	408
2871	409
2036	410
3724	411
4699	412
9713	413
9910	414
9225	415
3034	416
7419	417
946	418
5138	419
2538	420
6805	421
7366	422
8540	423
204	424
7612	425
2795	426
6414	427
4144	428
2415	429
3656	430
3200	431
6896	432
6166	433
9146	434
1271	435
8667	436
6833	437
7717	438
9217	439
445	440
3236	441
6282	442
5163	443
1258	444
4260	445
8700	446
1474	447
7541	448
1120	449
1990	450
9891	451
2400	452
7987	453
486	454
3044	455
142	456
3187	457
3484	458
1988	459
4406	460
8930	461
1303	462
7379	463
8732	464
7394	465
4619	466
7291	467
8225	468
6528	469
4603	470
3251	471
1156	472
7910	473
422	474
519	475
867	476
5757	477
4558	478
9126	479
9637	480
9362	481
808	482
9580	483
7492	484
4262	485
5792	486
3645	487
9505	488
2149	489
2348	490
84	491
6150	492
1718	493
61	494
5889	495
5419	496
2735	497
7311	498
7639	499
1994	500
4655	501
611	502
4632	503
5046	504
8074	505
5461	506
4848	507
5060	508
4032	509
3344	510
7979	511
494	512
9894	513
4100	514
1643	515
1090	516
2442	517
3860	518
5921	519
9053	520
9739	521
7002	522
3850	523
2193	524
5923	525
2386	526
1621	527
1346	528
1938	529
5197	530
3164	531
8811	532
108	533
1678	534
2053	535
9866	536
1441	537
7352	538
9395	539
9510	540
8897	541
141	542
1738	543
9919	544
2711	545
106	546
8006	547
2950	548
8177	549
8180	550
6698	551
8385	552
7819	553
6659	554
4949	555
2755	556
6216	557
1335	558
9611	559
6733	560
9287	561
1836	562
1918	563
2775	564
2171	565
5059	566
4831	567
7127	568
3381	569
4634	570
7947	571
9835	572
9026	573
4432	574
9837	575
6671	576
272	577
4062	578
6235	579
1555	580
3796	581
4941	582
2278	583
3092	584
9466	585
6236	586
3314	587
7392	588
2591	589
13	590
6377	591
4872	592
1780	593
3465	594
1841	595
2570	596
1683	597
1459	598
3362	599
2102	600
3543	601
4621	602
3519	603
4394	604
1062	605
7775	606
7004	607
2079	608
1827	609
7481	610
4042	611
5576	612
4531	613
1248	614
9524	615
9095	616
5869	617
6001	618
6919	619
9118	620
6855	621
8976	622
6000	623
730	624
1739	625
5278	626
7667	627
6123	628
9049	629
3856	630
4940	631
6151	632
9439	633
1693	634
3125	635
7637	636
1593	637
6295	638
5784	639
509	640
7168	641
9768	642
7126	643
7159	644
1765	645
8019	646
19	647
757	648
7808	649
1554	650
9368	651
9721	652
6340	653
6838	654
6370	655
6738	656
7857	657
8830	658
2645	659
8012	660
8069	661
3066	662
1057	663
1674	664
2456	665
5418	666
4421	667
1274	668
5984	669
2533	670
3610	671
2368	672
8605	673
6918	674
807	675
6536	676
4373	677
9538	678
4821	679
3924	680
4850	681
576	682
6991	683
5339	684
8961	685
675	686
5606	687
2705	688
5203	689
3925	690
7833	691
4259	692
3395	693
6848	694
8046	695
4846	696
2569	697
5307	698
2674	699
16	700
4362	701
7511	702
3728	703
7544	704
9255	705
7888	706
7201	707
4369	708
9623	709
6201	710
3486	711
6960	712
8278	713
254	714
699	715
4556	716
1818	717
2947	718
2108	719
727	720
4446	721
5802	722
3640	723
6796	724
1961	725
7499	726
2210	727
3871	728
8987	729
7615	730
8839	731
6999	732
1974	733
6338	734
475	735
9605	736
6322	737
5116	738
5180	739
3991	740
6316	741
351	742
1585	743
6731	744
170	745
4392	746
6129	747
3829	748
8255	749
2088	750
5230	751
2996	752
8541	753
5565	754
5773	755
3424	756
1121	757
7664	758
774	759
4716	760
1874	761
5973	762
8602	763
5223	764
7707	765
4545	766
8639	767
6262	768
9582	769
4172	770
2797	771
6141	772
4160	773
1609	774
3552	775
5025	776
6130	777
5884	778
8876	779
6336	780
6726	781
643	782
2189	783
3807	784
932	785
4577	786
6378	787
1833	788
8171	789
8718	790
1684	791
128	792
11	793
7991	794
942	795
8893	796
7078	797
4127	798
7282	799
7318	800
8538	801
9241	802
7721	803
9186	804
13	805
9005	806
2346	807
9556	808
2165	809
151	810
5270	811
7869	812
763	813
646	814
6687	815
232	816
716	817
5119	818
6934	819
6763	820
2687	821
8713	822
269	823
3067	824
9606	825
6219	826
4179	827
9006	828
6576	829
8532	830
8238	831
7713	832
3012	833
3607	834
6181	835
174	836
8236	837
9003	838
9232	839
9714	840
8356	841
8004	842
6402	843
2901	844
2618	845
4414	846
9401	847
814	848
8503	849
8316	850
1002	851
712	852
7669	853
871	854
9601	855
595	856
3669	857
8252	858
1753	859
1382	860
8319	861
9595	862
3602	863
5691	864
7810	865
3821	866
1637	867
1342	868
8348	869
6620	870
7071	871
7962	872
6156	873
7547	874
6320	875
4907	876
8850	877
3050	878
26	879
3022	880
7225	881
6543	882
4010	883
1462	884
8159	885
313	886
9278	887
7252	888
8731	889
8493	890
1568	891
6982	892
6016	893
8989	894
6077	895
9725	896
6976	897
2603	898
9383	899
8338	900
1879	901
4759	902
1403	903
5637	904
9943	905
4045	906
7088	907
358	908
2315	909
9002	910
9748	911
3518	912
564	913
2857	914
2459	915
6998	916
7139	917
7092	918
6448	919
5085	920
6189	921
4538	922
9904	923
7735	924
5374	925
7261	926
306	927
10	928
50	929
3268	930
7608	931
8011	932
7326	933
566	934
1483	935
4118	936
477	937
818	938
9537	939
6827	940
2052	941
345	942
973	943
5035	944
8670	945
8595	946
4855	947
7768	948
6442	949
1949	950
2473	951
9793	952
3466	953
7278	954
3353	955
747	956
8512	957
555	958
1294	959
6137	960
9796	961
740	962
1003	963
7746	964
449	965
3099	966
1312	967
6	968
1750	969
722	970
6956	971
8296	972
2862	973
6068	974
3581	975
5717	976
2582	977
163	978
2216	979
1167	980
6941	981
4390	982
3246	983
6852	984
4092	985
274	986
1574	987
2939	988
156	989
4378	990
3731	991
7860	992
2041	993
5587	994
5023	995
9462	996
303	997
4996	998
2556	999
5949	1000
985	1001
6987	1002
7774	1003
7585	1004
6021	1005
6705	1006
3895	1007
121	1008
8026	1009
7861	1010
8725	1011
7018	1012
4377	1013
6158	1014
1857	1015
2162	1016
8439	1017
8312	1018
6674	1019
6549	1020
1898	1021
493	1022
4939	1023
2241	1024
5745	1025
580	1026
1646	1027
5194	1028
8186	1029
3382	1030
335	1031
8721	1032
2908	1033
2604	1034
626	1035
1725	1036
8959	1037
7297	1038
2975	1039
5099	1040
7516	1041
7974	1042
7153	1043
1352	1044
4955	1045
1252	1046
6375	1047
2434	1048
4809	1049
4428	1050
6095	1051
1681	1052
8388	1053
2712	1054
4631	1055
9309	1056
7460	1057
9733	1058
4485	1059
704	1060
1446	1061
4086	1062
4967	1063
9260	1064
6011	1065
386	1066
8878	1067
787	1068
9839	1069
7116	1070
938	1071
2931	1072
8098	1073
6317	1074
9842	1075
695	1076
1499	1077
8032	1078
2767	1079
6887	1080
776	1081
2885	1082
2500	1083
591	1084
5082	1085
7369	1086
98	1087
9262	1088
1561	1089
2577	1090
5499	1091
8121	1092
2397	1093
1899	1094
8687	1095
7006	1096
3585	1097
3996	1098
4350	1099
8088	1100
8508	1101
5031	1102
5077	1103
6803	1104
8809	1105
1229	1106
9921	1107
3912	1108
9219	1109
3027	1110
4588	1111
9138	1112
8679	1113
8109	1114
9597	1115
4186	1116
1613	1117
2495	1118
5072	1119
4305	1120
7509	1121
5047	1122
7177	1123
1143	1124
2357	1125
193	1126
3572	1127
1904	1128
6724	1129
4893	1130
4155	1131
7046	1132
9292	1133
4017	1134
7723	1135
725	1136
5532	1137
3149	1138
8247	1139
6185	1140
1732	1141
7577	1142
7160	1143
203	1144
1526	1145
7286	1146
746	1147
1957	1148
8709	1149
1028	1150
4730	1151
629	1152
8979	1153
9696	1154
5280	1155
1562	1156
7412	1157
3964	1158
8757	1159
9238	1160
7257	1161
5583	1162
2646	1163
2403	1164
9641	1165
1058	1166
5999	1167
8803	1168
8537	1169
2438	1170
6562	1171
8927	1172
9365	1173
32	1174
4783	1175
9010	1176
8478	1177
6546	1178
6933	1179
1135	1180
3845	1181
5314	1182
8769	1183
6251	1184
688	1185
4839	1186
1936	1187
3537	1188
9129	1189
3579	1190
6969	1191
1742	1192
3005	1193
1272	1194
3100	1195
5692	1196
256	1197
3785	1198
4801	1199
3558	1200
7390	1201
5032	1202
9176	1203
9285	1204
6211	1205
3864	1206
1383	1207
1996	1208
3264	1209
7526	1210
4455	1211
8009	1212
5250	1213
7818	1214
389	1215
5676	1216
8977	1217
1435	1218
8444	1219
5502	1220
6973	1221
1220	1222
3761	1223
7682	1224
6913	1225
2186	1226
1892	1227
7012	1228
3938	1229
4862	1230
3096	1231
5687	1232
7985	1233
484	1234
2113	1235
953	1236
1254	1237
7051	1238
4569	1239
8530	1240
2461	1241
4799	1242
2632	1243
2204	1244
8129	1245
2676	1246
2875	1247
2084	1248
5105	1249
9271	1250
8492	1251
5335	1252
8610	1253
7546	1254
1329	1255
6917	1256
4178	1257
3814	1258
6098	1259
3360	1260
9666	1261
9622	1262
6642	1263
5048	1264
8113	1265
7300	1266
1127	1267
2664	1268
1933	1269
4622	1270
186	1271
9220	1272
7594	1273
1372	1274
8910	1275
7606	1276
9282	1277
133	1278
6026	1279
8584	1280
7533	1281
5986	1282
1234	1283
5817	1284
4363	1285
3810	1286
8802	1287
3682	1288
3189	1289
8982	1290
8332	1291
8188	1292
5625	1293
9162	1294
3464	1295
1905	1296
7965	1297
8607	1298
5621	1299
1667	1300
897	1301
1799	1302
1235	1303
2255	1304
1570	1305
7095	1306
5913	1307
5432	1308
8729	1309
1527	1310
6279	1311
962	1312
3285	1313
3049	1314
665	1315
1319	1316
1670	1317
3117	1318
2093	1319
7429	1320
3564	1321
9534	1322
7466	1323
4847	1324
4359	1325
4763	1326
893	1327
9599	1328
4095	1329
6518	1330
4076	1331
6350	1332
8381	1333
191	1334
7837	1335
3060	1336
8563	1337
9150	1338
219	1339
3028	1340
6691	1341
8617	1342
7626	1343
9173	1344
6744	1345
1137	1346
887	1347
1912	1348
5754	1349
93	1350
7627	1351
6900	1352
2818	1353
9089	1354
9806	1355
8276	1356
8847	1357
1281	1358
7451	1359
5670	1360
2691	1361
209	1362
3265	1363
7996	1364
1376	1365
721	1366
9133	1367
771	1368
6425	1369
9185	1370
1261	1371
1355	1372
8267	1373
6114	1374
1500	1375
5128	1376
146	1377
2268	1378
717	1379
4386	1380
1881	1381
3878	1382
3331	1383
3605	1384
9649	1385
4449	1386
6905	1387
5135	1388
8080	1389
7893	1390
4238	1391
7761	1392
8615	1393
7380	1394
5473	1395
8362	1396
5078	1397
5966	1398
2882	1399
9212	1400
5337	1401
7580	1402
4735	1403
6339	1404
6087	1405
491	1406
6743	1407
1537	1408
1311	1409
7983	1410
2487	1411
9198	1412
4175	1413
5338	1414
8550	1415
6824	1416
661	1417
6566	1418
650	1419
4038	1420
7558	1421
441	1422
4766	1423
622	1424
3140	1425
7155	1426
6996	1427
8325	1428
290	1429
3526	1430
220	1431
192	1432
5102	1433
314	1434
3576	1435
7609	1436
4452	1437
2300	1438
1830	1439
4968	1440
244	1441
3573	1442
1549	1443
6364	1444
6710	1445
6935	1446
2976	1447
6801	1448
1077	1449
6768	1450
3792	1451
5071	1452
3065	1453
5992	1454
954	1455
8215	1456
5631	1457
3750	1458
2594	1459
3325	1460
6920	1461
3021	1462
1295	1463
48	1464
6012	1465
579	1466
3623	1467
4724	1468
5330	1469
7804	1470
4114	1471
2836	1472
7310	1473
5030	1474
9751	1475
2310	1476
2187	1477
5252	1478
1984	1479
6084	1480
5341	1481
4998	1482
6669	1483
1004	1484
719	1485
7619	1486
6376	1487
8211	1488
9289	1489
8428	1490
6110	1491
599	1492
7549	1493
854	1494
9604	1495
3127	1496
8454	1497
508	1498
1185	1499
2559	1500
5906	1501
7101	1502
4117	1503
4765	1504
4639	1505
2765	1506
1157	1507
2044	1508
9174	1509
7427	1510
1100	1511
9033	1512
1802	1513
3373	1514
2704	1515
7530	1516
8145	1517
3101	1518
369	1519
9554	1520
6557	1521
8365	1522
994	1523
1031	1524
581	1525
1410	1526
8501	1527
9877	1528
487	1529
9411	1530
6284	1531
9100	1532
6953	1533
2265	1534
1484	1535
1813	1536
673	1537
8261	1538
1809	1539
770	1540
7433	1541
5137	1542
1584	1543
828	1544
1256	1545
7298	1546
4258	1547
5319	1548
9153	1549
5124	1550
119	1551
2860	1552
630	1553
4189	1554
1457	1555
5978	1556
6679	1557
364	1558
2383	1559
9269	1560
3757	1561
6466	1562
1964	1563
7375	1564
7880	1565
5683	1566
4505	1567
3604	1568
100	1569
8324	1570
3223	1571
2002	1572
4462	1573
4816	1574
6107	1575
3317	1576
8890	1577
623	1578
1891	1579
1720	1580
1943	1581
653	1582
9911	1583
7600	1584
7372	1585
7293	1586
2685	1587
8270	1588
8190	1589
9481	1590
1624	1591
6222	1592
5164	1593
1626	1594
5175	1595
7525	1596
6313	1597
4982	1598
3746	1599
1104	1600
3083	1601
5364	1602
2848	1603
9171	1604
4501	1605
9163	1606
1756	1607
3361	1608
7668	1609
414	1610
9039	1611
5568	1612
2426	1613
4635	1614
4734	1615
1887	1616
2367	1617
2279	1618
1934	1619
4959	1620
8446	1621
9515	1622
1320	1623
6903	1624
2532	1625
4384	1626
4957	1627
2746	1628
2146	1629
8424	1630
2525	1631
8832	1632
4546	1633
8596	1634
3939	1635
4605	1636
2605	1637
4345	1638
2489	1639
1213	1640
5182	1641
5779	1642
6947	1643
5395	1644
3824	1645
4660	1646
347	1647
3875	1648
356	1649
7063	1650
1467	1651
6081	1652
4956	1653
1360	1654
8589	1655
6066	1656
457	1657
9726	1658
7855	1659
5452	1660
6078	1661
9356	1662
1216	1663
6762	1664
4838	1665
5084	1666
2412	1667
5722	1668
8142	1669
9673	1670
9565	1671
965	1672
2693	1673
989	1674
8681	1675
7232	1676
361	1677
6149	1678
2706	1679
9743	1680
3119	1681
1970	1682
6500	1683
1876	1684
8200	1685
5204	1686
8078	1687
6467	1688
8546	1689
9293	1690
